Name;New_Measure_03-09-2020;
Description;;
Measure-Intervall;00:00:00.0100000;
;;

Time SN:62242 (S30X):P1;SN:62242 (S30X):P1 bar;Time SN:62242 (S30X):TOB1;SN:62242 (S30X):TOB1 °C;
03.09.2020 15:44:05.332;0.1762887;03.09.2020 15:44:05.364;12.6662598;
03.09.2020 15:44:05.396;0.1764661;03.09.2020 15:44:05.428;12.6662598;
03.09.2020 15:44:05.460;0.1762;03.09.2020 15:44:05.491;12.6662598;
03.09.2020 15:44:05.523;0.1764661;03.09.2020 15:44:05.555;12.6662598;
03.09.2020 15:44:05.587;0.1766435;03.09.2020 15:44:05.619;12.6662598;
03.09.2020 15:44:05.651;0.1768211;03.09.2020 15:44:05.683;12.6662598;
03.09.2020 15:44:05.715;0.1766435;03.09.2020 15:44:05.747;12.6662598;
03.09.2020 15:44:05.778;0.1767322;03.09.2020 15:44:05.810;12.6662598;
03.09.2020 15:44:05.842;0.1764661;03.09.2020 15:44:05.874;12.6662598;
03.09.2020 15:44:05.906;0.1763774;03.09.2020 15:44:05.938;12.6662598;
03.09.2020 15:44:05.970;0.1764661;03.09.2020 15:44:06.002;12.7102051;
03.09.2020 15:44:06.034;0.1764623;03.09.2020 15:44:06.066;12.7102051;
03.09.2020 15:44:06.097;0.176107;03.09.2020 15:44:06.129;12.7102051;
03.09.2020 15:44:06.161;0.1761957;03.09.2020 15:44:06.193;12.7102051;
03.09.2020 15:44:06.225;0.176107;03.09.2020 15:44:06.257;12.7102051;
03.09.2020 15:44:06.289;0.1762847;03.09.2020 15:44:06.321;12.7102051;
03.09.2020 15:44:06.353;0.1763734;03.09.2020 15:44:06.384;12.7102051;
03.09.2020 15:44:06.416;0.1763734;03.09.2020 15:44:06.448;12.7102051;
03.09.2020 15:44:06.480;0.1762847;03.09.2020 15:44:06.512;12.7102051;
03.09.2020 15:44:06.544;0.1763734;03.09.2020 15:44:06.576;12.7102051;
03.09.2020 15:44:06.608;0.1767284;03.09.2020 15:44:06.640;12.7102051;
03.09.2020 15:44:06.672;0.1766397;03.09.2020 15:44:06.703;12.7102051;
03.09.2020 15:44:06.735;0.1762847;03.09.2020 15:44:06.767;12.7102051;
03.09.2020 15:44:06.799;0.1766397;03.09.2020 15:44:06.831;12.7102051;
03.09.2020 15:44:06.863;0.176551;03.09.2020 15:44:06.895;12.7102051;
03.09.2020 15:44:06.927;0.1763734;03.09.2020 15:44:06.959;12.7102051;
03.09.2020 15:44:06.990;0.176107;03.09.2020 15:44:07.022;12.7102051;
03.09.2020 15:44:07.054;0.176551;03.09.2020 15:44:07.086;12.7102051;
03.09.2020 15:44:07.118;0.1766397;03.09.2020 15:44:07.150;12.7102051;
03.09.2020 15:44:07.182;0.176551;03.09.2020 15:44:07.214;12.7102051;
03.09.2020 15:44:07.246;0.1766397;03.09.2020 15:44:07.278;12.7102051;
03.09.2020 15:44:07.309;0.1761957;03.09.2020 15:44:07.341;12.7102051;
03.09.2020 15:44:07.373;0.1760184;03.09.2020 15:44:07.405;12.7102051;
03.09.2020 15:44:07.437;0.1763734;03.09.2020 15:44:07.469;12.7102051;
03.09.2020 15:44:07.501;0.1764623;03.09.2020 15:44:07.533;12.7102051;
03.09.2020 15:44:07.565;0.1768171;03.09.2020 15:44:07.596;12.7102051;
03.09.2020 15:44:07.628;0.1761957;03.09.2020 15:44:07.660;12.7102051;
03.09.2020 15:44:07.692;0.1761957;03.09.2020 15:44:07.724;12.7102051;
03.09.2020 15:44:07.756;0.176107;03.09.2020 15:44:07.788;12.7102051;
03.09.2020 15:44:07.820;0.176107;03.09.2020 15:44:07.852;12.7102051;
03.09.2020 15:44:07.884;0.1761957;03.09.2020 15:44:07.915;12.7102051;
03.09.2020 15:44:07.947;0.1759297;03.09.2020 15:44:07.979;12.7102051;
03.09.2020 15:44:08.011;0.1761957;03.09.2020 15:44:08.043;12.7102051;
03.09.2020 15:44:08.075;0.1766397;03.09.2020 15:44:08.107;12.7102051;
03.09.2020 15:44:08.139;0.1766397;03.09.2020 15:44:08.171;12.7102051;
03.09.2020 15:44:08.202;0.1767284;03.09.2020 15:44:08.234;12.7102051;
03.09.2020 15:44:08.266;0.176551;03.09.2020 15:44:08.298;12.7102051;
03.09.2020 15:44:08.330;0.1763734;03.09.2020 15:44:08.362;12.7102051;
03.09.2020 15:44:08.394;0.176551;03.09.2020 15:44:08.426;12.7102051;
03.09.2020 15:44:08.458;0.1764623;03.09.2020 15:44:08.489;12.7102051;
03.09.2020 15:44:08.521;0.1766397;03.09.2020 15:44:08.553;12.7102051;
03.09.2020 15:44:08.585;0.176551;03.09.2020 15:44:08.617;12.7102051;
03.09.2020 15:44:08.649;0.1760184;03.09.2020 15:44:08.681;12.7102051;
03.09.2020 15:44:08.713;0.176107;03.09.2020 15:44:08.745;12.7102051;
03.09.2020 15:44:08.777;0.176107;03.09.2020 15:44:08.808;12.7102051;
03.09.2020 15:44:08.840;0.1762847;03.09.2020 15:44:08.872;12.7102051;
03.09.2020 15:44:08.904;0.1761957;03.09.2020 15:44:08.936;12.7102051;
03.09.2020 15:44:08.968;0.1761957;03.09.2020 15:44:09.000;12.7102051;
03.09.2020 15:44:09.032;0.1760184;03.09.2020 15:44:09.064;12.7102051;
03.09.2020 15:44:09.096;0.1760184;03.09.2020 15:44:09.127;12.7102051;
03.09.2020 15:44:09.159;0.175841;03.09.2020 15:44:09.191;12.7102051;
03.09.2020 15:44:09.223;0.1760184;03.09.2020 15:44:09.255;12.7102051;
03.09.2020 15:44:09.287;0.1760184;03.09.2020 15:44:09.319;12.7102051;
03.09.2020 15:44:09.351;0.1762847;03.09.2020 15:44:09.383;12.7102051;
03.09.2020 15:44:09.414;0.1762847;03.09.2020 15:44:09.446;12.7102051;
03.09.2020 15:44:09.478;0.1763734;03.09.2020 15:44:09.510;12.7102051;
03.09.2020 15:44:09.542;0.176551;03.09.2020 15:44:09.574;12.7102051;
03.09.2020 15:44:09.606;0.1763734;03.09.2020 15:44:09.638;12.7102051;
03.09.2020 15:44:09.670;0.176551;03.09.2020 15:44:09.702;12.7102051;
03.09.2020 15:44:09.733;0.1761957;03.09.2020 15:44:09.765;12.7102051;
03.09.2020 15:44:09.797;0.1763734;03.09.2020 15:44:09.829;12.7102051;
03.09.2020 15:44:09.861;0.1766397;03.09.2020 15:44:09.893;12.7102051;
03.09.2020 15:44:09.925;0.1764623;03.09.2020 15:44:09.957;12.7102051;
03.09.2020 15:44:09.989;0.1760184;03.09.2020 15:44:10.020;12.7102051;
03.09.2020 15:44:10.052;0.176107;03.09.2020 15:44:10.084;12.7102051;
03.09.2020 15:44:10.116;0.1764623;03.09.2020 15:44:10.148;12.7102051;
03.09.2020 15:44:10.180;0.1763734;03.09.2020 15:44:10.212;12.7102051;
03.09.2020 15:44:10.244;0.1762847;03.09.2020 15:44:10.276;12.7102051;
03.09.2020 15:44:10.308;0.1762847;03.09.2020 15:44:10.339;12.7102051;
03.09.2020 15:44:10.371;0.1763734;03.09.2020 15:44:10.403;12.7102051;
03.09.2020 15:44:10.435;0.1761957;03.09.2020 15:44:10.467;12.7102051;
03.09.2020 15:44:10.499;0.176107;03.09.2020 15:44:10.531;12.7102051;
03.09.2020 15:44:10.563;0.1761957;03.09.2020 15:44:10.595;12.7102051;
03.09.2020 15:44:10.626;0.1760184;03.09.2020 15:44:10.658;12.7102051;
03.09.2020 15:44:10.690;0.176107;03.09.2020 15:44:10.722;12.7102051;
03.09.2020 15:44:10.754;0.1763734;03.09.2020 15:44:10.786;12.7102051;
03.09.2020 15:44:10.818;0.1763734;03.09.2020 15:44:10.850;12.7102051;
03.09.2020 15:44:10.882;0.1766397;03.09.2020 15:44:10.914;12.7102051;
03.09.2020 15:44:10.945;0.1763734;03.09.2020 15:44:10.977;12.7102051;
03.09.2020 15:44:11.009;0.1768171;03.09.2020 15:44:11.041;12.7209473;
03.09.2020 15:44:11.073;0.1766397;03.09.2020 15:44:11.105;12.7209473;
03.09.2020 15:44:11.137;0.1762847;03.09.2020 15:44:11.169;12.7209473;
03.09.2020 15:44:11.201;0.1762847;03.09.2020 15:44:11.232;12.7209473;
03.09.2020 15:44:11.264;0.1761957;03.09.2020 15:44:11.296;12.7209473;
03.09.2020 15:44:11.328;0.1761957;03.09.2020 15:44:11.360;12.7209473;
03.09.2020 15:44:11.392;0.1764623;03.09.2020 15:44:11.424;12.7209473;
03.09.2020 15:44:11.456;0.1763734;03.09.2020 15:44:11.488;12.7209473;
03.09.2020 15:44:11.520;0.176107;03.09.2020 15:44:11.551;12.7209473;
03.09.2020 15:44:11.583;0.176107;03.09.2020 15:44:11.615;12.7209473;
03.09.2020 15:44:11.647;0.1759297;03.09.2020 15:44:11.679;12.7209473;
03.09.2020 15:44:11.711;0.1762847;03.09.2020 15:44:11.743;12.7209473;
03.09.2020 15:44:11.775;0.1766397;03.09.2020 15:44:11.807;12.7209473;
03.09.2020 15:44:11.838;0.1761957;03.09.2020 15:44:11.870;12.7209473;
03.09.2020 15:44:11.902;0.1764623;03.09.2020 15:44:11.934;12.7209473;
03.09.2020 15:44:11.966;0.1761957;03.09.2020 15:44:11.998;12.7209473;
03.09.2020 15:44:12.030;0.176551;03.09.2020 15:44:12.062;12.7209473;
03.09.2020 15:44:12.094;0.1767284;03.09.2020 15:44:12.126;12.7209473;
03.09.2020 15:44:12.157;0.1766397;03.09.2020 15:44:12.189;12.7209473;
03.09.2020 15:44:12.221;0.1764623;03.09.2020 15:44:12.253;12.7209473;
03.09.2020 15:44:12.285;0.1764623;03.09.2020 15:44:12.317;12.7209473;
03.09.2020 15:44:12.349;0.1768171;03.09.2020 15:44:12.381;12.7209473;
03.09.2020 15:44:12.413;0.1767284;03.09.2020 15:44:12.444;12.7209473;
03.09.2020 15:44:12.476;0.1763734;03.09.2020 15:44:12.508;12.7209473;
03.09.2020 15:44:12.540;0.1764623;03.09.2020 15:44:12.572;12.7209473;
03.09.2020 15:44:12.604;0.1763734;03.09.2020 15:44:12.636;12.7209473;
03.09.2020 15:44:12.668;0.1764623;03.09.2020 15:44:12.700;12.7209473;
03.09.2020 15:44:12.732;0.1766397;03.09.2020 15:44:12.763;12.7209473;
03.09.2020 15:44:12.795;0.1766397;03.09.2020 15:44:12.827;12.7209473;
03.09.2020 15:44:12.859;0.1762847;03.09.2020 15:44:12.891;12.7209473;
03.09.2020 15:44:12.923;0.176107;03.09.2020 15:44:12.955;12.7209473;
03.09.2020 15:44:12.987;0.1764623;03.09.2020 15:44:13.019;12.7209473;
03.09.2020 15:44:13.050;0.1769058;03.09.2020 15:44:13.082;12.7209473;
03.09.2020 15:44:13.114;0.1768171;03.09.2020 15:44:13.146;12.7209473;
03.09.2020 15:44:13.178;0.176551;03.09.2020 15:44:13.210;12.7209473;
03.09.2020 15:44:13.242;0.1761957;03.09.2020 15:44:13.274;12.7209473;
03.09.2020 15:44:13.306;0.1759297;03.09.2020 15:44:13.338;12.7209473;
03.09.2020 15:44:13.369;0.1763734;03.09.2020 15:44:13.401;12.7209473;
03.09.2020 15:44:13.433;0.176107;03.09.2020 15:44:13.465;12.7209473;
03.09.2020 15:44:13.497;0.176107;03.09.2020 15:44:13.529;12.7209473;
03.09.2020 15:44:13.561;0.1766397;03.09.2020 15:44:13.593;12.7209473;
03.09.2020 15:44:13.625;0.1764623;03.09.2020 15:44:13.656;12.7209473;
03.09.2020 15:44:13.688;0.1764623;03.09.2020 15:44:13.720;12.7209473;
03.09.2020 15:44:13.752;0.1763734;03.09.2020 15:44:13.784;12.7209473;
03.09.2020 15:44:13.816;0.1764623;03.09.2020 15:44:13.848;12.7209473;
03.09.2020 15:44:13.880;0.1766397;03.09.2020 15:44:13.912;12.7209473;
03.09.2020 15:44:13.944;0.1768171;03.09.2020 15:44:13.975;12.7209473;
03.09.2020 15:44:14.007;0.1767284;03.09.2020 15:44:14.039;12.7209473;
03.09.2020 15:44:14.071;0.1769058;03.09.2020 15:44:14.103;12.7209473;
03.09.2020 15:44:14.135;0.1769058;03.09.2020 15:44:14.167;12.7209473;
03.09.2020 15:44:14.199;0.1767284;03.09.2020 15:44:14.231;12.7209473;
03.09.2020 15:44:14.262;0.1767284;03.09.2020 15:44:14.294;12.7209473;
03.09.2020 15:44:14.326;0.1763734;03.09.2020 15:44:14.358;12.7209473;
03.09.2020 15:44:14.390;0.176107;03.09.2020 15:44:14.422;12.7209473;
03.09.2020 15:44:14.454;0.1762847;03.09.2020 15:44:14.486;12.7209473;
03.09.2020 15:44:14.518;0.1763734;03.09.2020 15:44:14.550;12.7209473;
03.09.2020 15:44:14.581;0.1761957;03.09.2020 15:44:14.613;12.7209473;
03.09.2020 15:44:14.645;0.1762847;03.09.2020 15:44:14.677;12.7209473;
03.09.2020 15:44:14.709;0.176107;03.09.2020 15:44:14.741;12.7209473;
03.09.2020 15:44:14.773;0.1759297;03.09.2020 15:44:14.805;12.7209473;
03.09.2020 15:44:14.837;0.175841;03.09.2020 15:44:14.868;12.7209473;
03.09.2020 15:44:14.900;0.1759297;03.09.2020 15:44:14.932;12.7209473;
03.09.2020 15:44:14.964;0.176107;03.09.2020 15:44:14.996;12.7209473;
03.09.2020 15:44:15.028;0.1764623;03.09.2020 15:44:15.060;12.7209473;
03.09.2020 15:44:15.092;0.1766397;03.09.2020 15:44:15.124;12.7209473;
03.09.2020 15:44:15.156;0.1760184;03.09.2020 15:44:15.187;12.7209473;
03.09.2020 15:44:15.219;0.1759297;03.09.2020 15:44:15.251;12.7209473;
03.09.2020 15:44:15.283;0.176107;03.09.2020 15:44:15.315;12.7209473;
03.09.2020 15:44:15.347;0.1757523;03.09.2020 15:44:15.379;12.7209473;
03.09.2020 15:44:15.411;0.1762847;03.09.2020 15:44:15.443;12.7209473;
03.09.2020 15:44:15.474;0.176107;03.09.2020 15:44:15.506;12.7209473;
03.09.2020 15:44:15.538;0.176107;03.09.2020 15:44:15.570;12.7209473;
03.09.2020 15:44:15.602;0.1761957;03.09.2020 15:44:15.634;12.7209473;
03.09.2020 15:44:15.666;0.1764623;03.09.2020 15:44:15.698;12.7209473;
03.09.2020 15:44:15.730;0.1766397;03.09.2020 15:44:15.762;12.7209473;
03.09.2020 15:44:15.793;0.1764623;03.09.2020 15:44:15.825;12.7209473;
03.09.2020 15:44:15.857;0.1764623;03.09.2020 15:44:15.889;12.7209473;
03.09.2020 15:44:15.921;0.1761957;03.09.2020 15:44:15.953;12.7209473;
03.09.2020 15:44:15.985;0.1763734;03.09.2020 15:44:16.017;12.7102051;
03.09.2020 15:44:16.049;0.1766397;03.09.2020 15:44:16.080;12.7102051;
03.09.2020 15:44:16.112;0.1762847;03.09.2020 15:44:16.144;12.7102051;
03.09.2020 15:44:16.176;0.176107;03.09.2020 15:44:16.208;12.7102051;
03.09.2020 15:44:16.240;0.1763734;03.09.2020 15:44:16.272;12.7102051;
03.09.2020 15:44:16.304;0.1764623;03.09.2020 15:44:16.336;12.7102051;
03.09.2020 15:44:16.368;0.1767284;03.09.2020 15:44:16.399;12.7102051;
03.09.2020 15:44:16.435;0.1764623;03.09.2020 15:44:16.463;12.7102051;
03.09.2020 15:44:16.495;0.1769058;03.09.2020 15:44:16.527;12.7102051;
03.09.2020 15:44:16.559;0.1762847;03.09.2020 15:44:16.591;12.7102051;
03.09.2020 15:44:16.623;0.1764623;03.09.2020 15:44:16.655;12.7102051;
03.09.2020 15:44:16.686;0.1767284;03.09.2020 15:44:16.718;12.7102051;
03.09.2020 15:44:16.750;0.1763734;03.09.2020 15:44:16.782;12.7102051;
03.09.2020 15:44:16.814;0.176107;03.09.2020 15:44:16.846;12.7102051;
03.09.2020 15:44:16.878;0.1762847;03.09.2020 15:44:16.910;12.7102051;
03.09.2020 15:44:16.942;0.1759297;03.09.2020 15:44:16.974;12.7102051;
03.09.2020 15:44:17.005;0.1760184;03.09.2020 15:44:17.037;12.7102051;
03.09.2020 15:44:17.069;0.1761957;03.09.2020 15:44:17.101;12.7102051;
03.09.2020 15:44:17.133;0.176107;03.09.2020 15:44:17.165;12.7102051;
03.09.2020 15:44:17.197;0.1761957;03.09.2020 15:44:17.229;12.7102051;
03.09.2020 15:44:17.261;0.1762847;03.09.2020 15:44:17.292;12.7102051;
03.09.2020 15:44:17.324;0.175841;03.09.2020 15:44:17.356;12.7102051;
03.09.2020 15:44:17.388;0.1761957;03.09.2020 15:44:17.420;12.7102051;
03.09.2020 15:44:17.452;0.1769058;03.09.2020 15:44:17.484;12.7102051;
03.09.2020 15:44:17.516;0.176551;03.09.2020 15:44:17.548;12.7102051;
03.09.2020 15:44:17.580;0.176551;03.09.2020 15:44:17.611;12.7102051;
03.09.2020 15:44:17.643;0.1769058;03.09.2020 15:44:17.675;12.7102051;
03.09.2020 15:44:17.707;0.1768171;03.09.2020 15:44:17.739;12.7102051;
03.09.2020 15:44:17.771;0.1768171;03.09.2020 15:44:17.803;12.7102051;
03.09.2020 15:44:17.835;0.1767284;03.09.2020 15:44:17.867;12.7102051;
03.09.2020 15:44:17.898;0.1767284;03.09.2020 15:44:17.930;12.7102051;
03.09.2020 15:44:17.962;0.176551;03.09.2020 15:44:17.994;12.7102051;
03.09.2020 15:44:18.026;0.176551;03.09.2020 15:44:18.058;12.7102051;
03.09.2020 15:44:18.090;0.176551;03.09.2020 15:44:18.122;12.7102051;
03.09.2020 15:44:18.153;0.176551;03.09.2020 15:44:18.185;12.7102051;
03.09.2020 15:44:18.217;0.1766397;03.09.2020 15:44:18.249;12.7102051;
03.09.2020 15:44:18.281;0.1766397;03.09.2020 15:44:18.313;12.7102051;
03.09.2020 15:44:18.345;0.1763734;03.09.2020 15:44:18.377;12.7102051;
03.09.2020 15:44:18.409;0.1764623;03.09.2020 15:44:18.441;12.7102051;
03.09.2020 15:44:18.473;0.1766397;03.09.2020 15:44:18.504;12.7102051;
03.09.2020 15:44:18.536;0.1762847;03.09.2020 15:44:18.568;12.7102051;
03.09.2020 15:44:18.600;0.1763734;03.09.2020 15:44:18.632;12.7102051;
03.09.2020 15:44:18.664;0.1764623;03.09.2020 15:44:18.696;12.7102051;
03.09.2020 15:44:18.728;0.1763734;03.09.2020 15:44:18.760;12.7102051;
03.09.2020 15:44:18.792;0.1764623;03.09.2020 15:44:18.823;12.7102051;
03.09.2020 15:44:18.855;0.1764623;03.09.2020 15:44:18.887;12.7102051;
03.09.2020 15:44:18.919;0.1762847;03.09.2020 15:44:18.951;12.7102051;
03.09.2020 15:44:18.983;0.1761957;03.09.2020 15:44:19.015;12.7102051;
03.09.2020 15:44:19.047;0.1760184;03.09.2020 15:44:19.079;12.7102051;
03.09.2020 15:44:19.110;0.1761957;03.09.2020 15:44:19.143;12.7102051;
03.09.2020 15:44:19.174;0.1764623;03.09.2020 15:44:19.206;12.7102051;
03.09.2020 15:44:19.238;0.176551;03.09.2020 15:44:19.270;12.7102051;
03.09.2020 15:44:19.303;0.1763734;03.09.2020 15:44:19.334;12.7102051;
03.09.2020 15:44:19.366;0.1764623;03.09.2020 15:44:19.398;12.7102051;
03.09.2020 15:44:19.429;0.176551;03.09.2020 15:44:19.461;12.7102051;
03.09.2020 15:44:19.493;0.1766397;03.09.2020 15:44:19.525;12.7102051;
03.09.2020 15:44:19.557;0.1763734;03.09.2020 15:44:19.589;12.7102051;
03.09.2020 15:44:19.621;0.176551;03.09.2020 15:44:19.653;12.7102051;
03.09.2020 15:44:19.685;0.1763734;03.09.2020 15:44:19.716;12.7102051;
03.09.2020 15:44:19.748;0.1764623;03.09.2020 15:44:19.780;12.7102051;
03.09.2020 15:44:19.812;0.1762847;03.09.2020 15:44:19.844;12.7102051;
03.09.2020 15:44:19.876;0.1766397;03.09.2020 15:44:19.908;12.7102051;
03.09.2020 15:44:19.940;0.1764623;03.09.2020 15:44:19.972;12.7102051;
03.09.2020 15:44:20.004;0.1767284;03.09.2020 15:44:20.035;12.7102051;
03.09.2020 15:44:20.067;0.176551;03.09.2020 15:44:20.099;12.7102051;
03.09.2020 15:44:20.131;0.1766397;03.09.2020 15:44:20.163;12.7102051;
03.09.2020 15:44:20.195;0.1769944;03.09.2020 15:44:20.227;12.7102051;
03.09.2020 15:44:20.259;0.1767284;03.09.2020 15:44:20.291;12.7102051;
03.09.2020 15:44:20.322;0.1769058;03.09.2020 15:44:20.354;12.7102051;
03.09.2020 15:44:20.386;0.1768171;03.09.2020 15:44:20.418;12.7102051;
03.09.2020 15:44:20.450;0.176551;03.09.2020 15:44:20.482;12.7102051;
03.09.2020 15:44:20.514;0.1767284;03.09.2020 15:44:20.546;12.7102051;
03.09.2020 15:44:20.578;0.1767284;03.09.2020 15:44:20.610;12.7102051;
03.09.2020 15:44:20.642;0.176551;03.09.2020 15:44:20.673;12.7102051;
03.09.2020 15:44:20.705;0.1764623;03.09.2020 15:44:20.737;12.7102051;
03.09.2020 15:44:20.769;0.1763734;03.09.2020 15:44:20.801;12.7102051;
03.09.2020 15:44:20.833;0.1764623;03.09.2020 15:44:20.865;12.7102051;
03.09.2020 15:44:20.897;0.1764623;03.09.2020 15:44:20.928;12.7102051;
03.09.2020 15:44:20.960;0.1764623;03.09.2020 15:44:20.992;12.7102051;
03.09.2020 15:44:21.024;0.1763734;03.09.2020 15:44:21.056;12.6760254;
03.09.2020 15:44:21.088;0.1763734;03.09.2020 15:44:21.120;12.6760254;
03.09.2020 15:44:21.152;0.1761957;03.09.2020 15:44:21.184;12.6760254;
03.09.2020 15:44:21.216;0.1764623;03.09.2020 15:44:21.247;12.6760254;
03.09.2020 15:44:21.279;0.1766397;03.09.2020 15:44:21.311;12.6760254;
03.09.2020 15:44:21.343;0.176551;03.09.2020 15:44:21.375;12.6760254;
03.09.2020 15:44:21.407;0.1766397;03.09.2020 15:44:21.439;12.6760254;
03.09.2020 15:44:21.471;0.176551;03.09.2020 15:44:21.503;12.6760254;
03.09.2020 15:44:21.534;0.1764623;03.09.2020 15:44:21.566;12.6760254;
03.09.2020 15:44:21.598;0.1766397;03.09.2020 15:44:21.630;12.6760254;
03.09.2020 15:44:21.662;0.1764623;03.09.2020 15:44:21.694;12.6760254;
03.09.2020 15:44:21.726;0.1764623;03.09.2020 15:44:21.758;12.6760254;
03.09.2020 15:44:21.790;0.1763734;03.09.2020 15:44:21.822;12.6760254;
03.09.2020 15:44:21.853;0.1757523;03.09.2020 15:44:21.885;12.6760254;
03.09.2020 15:44:21.917;0.1761957;03.09.2020 15:44:21.949;12.6760254;
03.09.2020 15:44:21.981;0.176551;03.09.2020 15:44:22.013;12.6760254;
03.09.2020 15:44:22.045;0.1766397;03.09.2020 15:44:22.077;12.6760254;
03.09.2020 15:44:22.109;0.1767284;03.09.2020 15:44:22.140;12.6760254;
03.09.2020 15:44:22.172;0.1767284;03.09.2020 15:44:22.204;12.6760254;
03.09.2020 15:44:22.236;0.1768171;03.09.2020 15:44:22.268;12.6760254;
03.09.2020 15:44:22.300;0.1766397;03.09.2020 15:44:22.332;12.6760254;
03.09.2020 15:44:22.364;0.1768171;03.09.2020 15:44:22.396;12.6760254;
03.09.2020 15:44:22.428;0.176551;03.09.2020 15:44:22.459;12.6760254;
03.09.2020 15:44:22.491;0.1767284;03.09.2020 15:44:22.523;12.6760254;
03.09.2020 15:44:22.555;0.1767284;03.09.2020 15:44:22.587;12.6760254;
03.09.2020 15:44:22.619;0.1764623;03.09.2020 15:44:22.651;12.6760254;
03.09.2020 15:44:22.683;0.1767284;03.09.2020 15:44:22.715;12.6760254;
03.09.2020 15:44:22.746;0.1769058;03.09.2020 15:44:22.778;12.6760254;
03.09.2020 15:44:22.810;0.1766397;03.09.2020 15:44:22.842;12.6760254;
03.09.2020 15:44:22.874;0.1766397;03.09.2020 15:44:22.906;12.6760254;
03.09.2020 15:44:22.938;0.1766397;03.09.2020 15:44:22.970;12.6760254;
03.09.2020 15:44:23.002;0.1766397;03.09.2020 15:44:23.035;12.6760254;
03.09.2020 15:44:23.065;0.176551;03.09.2020 15:44:23.097;12.6760254;
03.09.2020 15:44:23.129;0.1766397;03.09.2020 15:44:23.161;12.6760254;
03.09.2020 15:44:23.193;0.1766397;03.09.2020 15:44:23.225;12.6760254;
03.09.2020 15:44:23.257;0.1767284;03.09.2020 15:44:23.289;12.6760254;
03.09.2020 15:44:23.321;0.1764623;03.09.2020 15:44:23.352;12.6760254;
03.09.2020 15:44:23.384;0.176551;03.09.2020 15:44:23.416;12.6760254;
03.09.2020 15:44:23.448;0.1757523;03.09.2020 15:44:23.480;12.6760254;
03.09.2020 15:44:23.512;0.1760184;03.09.2020 15:44:23.544;12.6760254;
03.09.2020 15:44:23.576;0.1762847;03.09.2020 15:44:23.608;12.6760254;
03.09.2020 15:44:23.642;0.176107;03.09.2020 15:44:23.671;12.6760254;
03.09.2020 15:44:23.703;0.176107;03.09.2020 15:44:23.735;12.6760254;
03.09.2020 15:44:23.767;0.1762847;03.09.2020 15:44:23.799;12.6760254;
03.09.2020 15:44:23.832;0.1757523;03.09.2020 15:44:23.863;12.6760254;
03.09.2020 15:44:23.895;0.1760184;03.09.2020 15:44:23.927;12.6760254;
03.09.2020 15:44:23.958;0.1760184;03.09.2020 15:44:23.990;12.6760254;
03.09.2020 15:44:24.022;0.1761957;03.09.2020 15:44:24.054;12.6760254;
03.09.2020 15:44:24.086;0.176107;03.09.2020 15:44:24.118;12.6760254;
03.09.2020 15:44:24.150;0.176107;03.09.2020 15:44:24.182;12.6760254;
03.09.2020 15:44:24.214;0.176107;03.09.2020 15:44:24.246;12.6760254;
03.09.2020 15:44:24.277;0.1760184;03.09.2020 15:44:24.309;12.6760254;
03.09.2020 15:44:24.341;0.1762847;03.09.2020 15:44:24.373;12.6760254;
03.09.2020 15:44:24.405;0.1760184;03.09.2020 15:44:24.437;12.6760254;
03.09.2020 15:44:24.469;0.1757523;03.09.2020 15:44:24.501;12.6760254;
03.09.2020 15:44:24.533;0.175841;03.09.2020 15:44:24.564;12.6760254;
03.09.2020 15:44:24.596;0.176107;03.09.2020 15:44:24.628;12.6760254;
03.09.2020 15:44:24.660;0.176107;03.09.2020 15:44:24.692;12.6760254;
03.09.2020 15:44:24.724;0.176107;03.09.2020 15:44:24.756;12.6760254;
03.09.2020 15:44:24.788;0.1762847;03.09.2020 15:44:24.820;12.6760254;
03.09.2020 15:44:24.852;0.1759297;03.09.2020 15:44:24.883;12.6760254;
03.09.2020 15:44:24.915;0.1759297;03.09.2020 15:44:24.947;12.6760254;
03.09.2020 15:44:24.979;0.1763734;03.09.2020 15:44:25.011;12.6760254;
03.09.2020 15:44:25.043;0.176551;03.09.2020 15:44:25.075;12.6760254;
03.09.2020 15:44:25.107;0.176551;03.09.2020 15:44:25.139;12.6760254;
03.09.2020 15:44:25.170;0.1757523;03.09.2020 15:44:25.202;12.6760254;
03.09.2020 15:44:25.234;0.175841;03.09.2020 15:44:25.266;12.6760254;
03.09.2020 15:44:25.298;0.1759297;03.09.2020 15:44:25.330;12.6760254;
03.09.2020 15:44:25.362;0.176551;03.09.2020 15:44:25.394;12.6760254;
03.09.2020 15:44:25.426;0.1764623;03.09.2020 15:44:25.458;12.6760254;
03.09.2020 15:44:25.489;0.1766397;03.09.2020 15:44:25.521;12.6760254;
03.09.2020 15:44:25.553;0.1768171;03.09.2020 15:44:25.585;12.6760254;
03.09.2020 15:44:25.617;0.176551;03.09.2020 15:44:25.649;12.6760254;
03.09.2020 15:44:25.681;0.1764623;03.09.2020 15:44:25.713;12.6760254;
03.09.2020 15:44:25.745;0.1764623;03.09.2020 15:44:25.776;12.6760254;
03.09.2020 15:44:25.808;0.176551;03.09.2020 15:44:25.840;12.6760254;
03.09.2020 15:44:25.872;0.1766397;03.09.2020 15:44:25.904;12.6760254;
03.09.2020 15:44:25.936;0.1761957;03.09.2020 15:44:25.968;12.6760254;
